area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,tonnes,landed_value
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Brachyura","Marine crabs","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Unreported,900.0000000000,1844100
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Ostreidae","True oysters","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,2939.0000000000,23644255
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Haliotis","Abalones","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,5.0000000000,40475
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1952,"Haliotis","Abalones","Other demersal invertebrates","Molluscs","Canada",Artisanal,Landings,Reported,0.2500000000,2023.75
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,229.0000000000,737151
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1952,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,34.0000000000,109446
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,532.0000000000,901740
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,23200.0000000000,39324000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,23314.0000000000,39517230
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1952,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,17.0000000000,28815
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1952,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,2317.0000000000,3927315
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,331.0000000000,498817
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,14500.0000000000,21851500
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,14476.0000000000,21815332
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1952,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,302.0000000000,455114
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1952,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,1440.0000000000,2170080
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,320.0000000000,751679.999999999
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,14000.0000000000,32885999.9999999
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,13990.0000000000,32862509.9999999
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1952,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,432.0000000000,1014768
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1952,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,1395.0000000000,3276855
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,150.0000000000,649050
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,5700.0000000000,24663900
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,7374.0000000000,31907298
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1952,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,173.0000000000,748571
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1952,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,2054.0000000000,8887658.00000001
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,230.0000000000,653200
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,8900.0000000000,25276000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,11237.0000000000,31913080
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1952,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,109.0000000000,309560
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1952,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,1003.0000000000,2848520
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Hypomesus pretiosus","Surf smelt","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,0.2500000000,496.5
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Hypomesus pretiosus","Surf smelt","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,42.0000000000,83412
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,418.0000000000,459800
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1952,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Reported,400.0000000000,440000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","Canada",Industrial,Landings,Reported,2000.0000000000,1564000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","Canada",Industrial,Landings,Unreported,1911.0000000000,3063333
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1952,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","Canada",Artisanal,Landings,Reported,1900.0000000000,3045700
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","Canada",Industrial,Landings,Reported,600.0000000000,1174200
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","Canada",Industrial,Landings,Unreported,607.0000000000,1187899
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Canada",Industrial,Landings,Reported,10700.0000000000,33255600
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","Canada",Industrial,Landings,Unreported,10580.0000000000,32882640
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Atheresthes stomias","Arrowtooth flounder","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Industrial,Landings,Reported,200.0000000000,395000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Canada",Industrial,Landings,Reported,86000.0000000000,19780000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Canada",Industrial,Landings,Unreported,85359.0000000000,19632570
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1952,"Saxidomus gigantea","Butter clam","Other demersal invertebrates","Molluscs","Canada",Artisanal,Landings,Reported,3000.0000000000,2622000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Metacarcinus magister","Dungeness crab","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Reported,900.0000000000,2105100
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1952,"Crassostrea gigas","Pacific cupped oyster","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Reported,1000.0000000000,3365000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Landings,Reported,300.0000000000,247500
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Landings,Unreported,7462.0000000000,6156150
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Marine groundfishes not identified","Groundfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Discards,Unreported,987.0000000000,704718
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Marine groundfishes not identified","Groundfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Landings,Unreported,2629.0000000000,1877106
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,2066.0000000000,1898654
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Industrial,Landings,Reported,3000.0000000000,2049000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Industrial,Landings,Unreported,62.0000000000,42346
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Decapoda","Crabs, lobsters, shrimps","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Reported,600.0000000000,1902000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Decapoda","Crabs, lobsters, shrimps","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Unreported,567.0000000000,1797390
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Rajidae","Stingrays","Large rays (>=90 cm)","Sharks & rays","Canada",Industrial,Landings,Reported,400.0000000000,83600
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Rajidae","Stingrays","Large rays (>=90 cm)","Sharks & rays","Canada",Industrial,Landings,Unreported,43.0000000000,8987
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Scombridae","Mackerels, tunas, bonitos","Large pelagics (>=90 cm)","Perch-likes","Canada",Industrial,Landings,Unreported,5.0000000000,6895
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Sebastidae","Rockfishes, rockcods, thornyheads","Medium demersals (30 - 89 cm)","Scorpionfishes","Canada",Industrial,Landings,Unreported,202.0000000000,143420
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1953,"Sebastidae","Rockfishes, rockcods, thornyheads","Medium demersals (30 - 89 cm)","Scorpionfishes","Canada",Recreational,Landings,Unreported,64.0000000000,45440
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Brachyura","Marine crabs","Lobsters, crabs","Crustaceans","Canada",Industrial,Landings,Unreported,1438.0000000000,2818480
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Ostreidae","True oysters","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,2406.0000000000,18805296
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Haliotis","Abalones","Other demersal invertebrates","Molluscs","Canada",Industrial,Landings,Unreported,10.0000000000,82120
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1953,"Haliotis","Abalones","Other demersal invertebrates","Molluscs","Canada",Artisanal,Landings,Reported,0.2500000000,2053
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,209.0000000000,657305
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1953,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,33.0000000000,103785
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,641.0000000000,1071111
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,27900.0000000000,46620900
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,28153.0000000000,47043663
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1953,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,23.0000000000,38433
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1953,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,2790.0000000000,4662090
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,565.0000000000,672350
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,24700.0000000000,29393000
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,24728.0000000000,29426320
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1953,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,217.0000000000,258230
"Canada (Pacific)",eez,Reconstructed domestic catch,3,1953,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Recreational,Landings,Unreported,2459.0000000000,2926210
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Discards,Unreported,367.0000000000,907590.999999999
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Reported,16000.0000000000,39567999.9999999
"Canada (Pacific)",eez,Reconstructed domestic catch,4,1953,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Industrial,Landings,Unreported,16086.0000000000,39780677.9999999
"Canada (Pacific)",eez,Reconstructed domestic catch,1,1953,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,467.0000000000,1154891
